"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://teksea.net/wp-content/uploads/2026/03/1920.webp","image/webp","200","OK","Indexable","","","55","","https://teksea.net/wp-content/uploads/2026/03/1920.webp"
"https://teksea.net/produto/radares/","text/html; charset=UTF-8","200","OK","Indexable","","6d8a04274d7086294c62686dee0c31b6","35","https://teksea.net/produto/radares/","https://teksea.net/produto/radares/"
"https://teksea.net/wp-content/uploads/2026/02/svg-Telecomunicacoes.svg","image/svg+xml","200","OK","Indexable","","","70","","https://teksea.net/wp-content/uploads/2026/02/svg-Telecomunicacoes.svg"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/modules/jet-smart-filters.js?ver=1782299569","text/javascript; charset=utf-8","200","OK","Indexable","","","134","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/modules/jet-smart-filters.js?ver=1782299569"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/frontend.js?ver=1782299569","text/javascript; charset=utf-8","200","OK","Indexable","","","117","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/frontend.js?ver=1782299569"
"https://teksea.net/produto/display-ecdis/","text/html; charset=UTF-8","200","OK","Indexable","","f3448aa0ff9fb63b12f6526eafef17","41","https://teksea.net/produto/display-ecdis/","https://teksea.net/produto/display-ecdis/"
"https://teksea.net/wp-content/uploads/2026/03/ind_stria_pain_is_de_distribui_o_el_trica-1024x1024.webp","image/webp","200","OK","Indexable","","","102","","https://teksea.net/wp-content/uploads/2026/03/ind_stria_pain_is_de_distribui_o_el_trica-1024x1024.webp"
"https://teksea.net/wp-content/uploads/2026/02/img_naval_e_portu_rio.webp","image/webp","200","OK","Indexable","","","72","","https://teksea.net/wp-content/uploads/2026/02/img_naval_e_portu_rio.webp"
"https://teksea.net/wp-content/plugins/download-manager/assets/js/wpdm.min.js?ver=7.0","text/javascript; charset=utf-8","200","OK","Indexable","","","84","","https://teksea.net/wp-content/plugins/download-manager/assets/js/wpdm.min.js?ver=7.0"
"https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","text/html; charset=UTF-8","200","OK","Indexable","","82c6134f7f73e30fb9c4428426ffe755","74","https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/"
"https://teksea.net/wp-content/uploads/2026/03/bms_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","75","","https://teksea.net/wp-content/uploads/2026/03/bms_1_02_04_25-1024x1024.webp"
"https://teksea.net/subcategoria/inversor-cc-ca","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","46","","https://teksea.net/subcategoria/inversor-cc-ca"
"https://teksea.net/wp-content/uploads/2026/02/svg-Hidroeletrica.svg","image/svg+xml","200","OK","Indexable","","","67","","https://teksea.net/wp-content/uploads/2026/02/svg-Hidroeletrica.svg"
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_9001_v2.webp","image/webp","200","OK","Indexable","","","79","","https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_9001_v2.webp"
"https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","text/html; charset=UTF-8","200","OK","Indexable","","610cdb65163039dc639be6db9d7a8055","57","https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","https://teksea.net/subcategoria/bombas-de-parafuso-duplo/"
"https://teksea.net/segmento/energia-critica/","text/html; charset=UTF-8","200","OK","Indexable","","7020c84a984fa60f7586e623f4c89a24","44","https://teksea.net/segmento/energia-critica/","https://teksea.net/segmento/energia-critica/"
"https://teksea.net/subcategoria/chaveados-modulares-tps/","text/html; charset=UTF-8","200","OK","Indexable","","42e356125612a21d818f6db51c3798e9","56","https://teksea.net/subcategoria/chaveados-modulares-tps/","https://teksea.net/subcategoria/chaveados-modulares-tps/"
"https://teksea.net/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec","text/javascript; charset=utf-8","200","OK","Indexable","","","75","","https://teksea.net/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK","Indexable","","","87","","https://teksea.net/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=4.1.2"
"https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","text/html; charset=UTF-8","200","OK","Indexable","","ef89c5ba66e2ef4aada4b63c4f8dcaa6","69","https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/"
"https://teksea.net/eventos/mostra-bid-brasil/","text/html; charset=UTF-8","200","OK","Indexable","","865730cfe190d29100feefba86d8c973","45","https://teksea.net/eventos/mostra-bid-brasil/","https://teksea.net/eventos/mostra-bid-brasil/"
"https://teksea.net/videos/teksea-telecom-energia-que-conecta-o-mundo/","text/html; charset=UTF-8","200","OK","Indexable","","581516acd18ac84266c2bd8d80879711","69","https://teksea.net/videos/teksea-telecom-energia-que-conecta-o-mundo/","https://teksea.net/videos/teksea-telecom-energia-que-conecta-o-mundo/"
"https://teksea.net/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js","text/javascript; charset=utf-8","200","OK","Indexable","","","89","","https://teksea.net/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js"
"https://teksea.net/eventos/fiee-feira-internacional-da-industria-eletrica/","text/html; charset=UTF-8","200","OK","Indexable","","8167ff0424d2d3c22916d7fb28ebc74e","74","https://teksea.net/eventos/fiee-feira-internacional-da-industria-eletrica/","https://teksea.net/eventos/fiee-feira-internacional-da-industria-eletrica/"
"https://teksea.net/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3","text/javascript; charset=utf-8","200","OK","Indexable","","","66","","https://teksea.net/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3"
"https://teksea.net/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.4","text/javascript; charset=utf-8","200","OK","Indexable","","","83","","https://teksea.net/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.4"
"https://teksea.net/wp-includes/js/jquery/jquery.form.min.js?ver=4.3.0","text/javascript; charset=utf-8","200","OK","Indexable","","","69","","https://teksea.net/wp-includes/js/jquery/jquery.form.min.js?ver=4.3.0"
"https://teksea.net/wp-content/uploads/2026/03/QEP-1024x1024.png","image/png","200","OK","Indexable","","","63","","https://teksea.net/wp-content/uploads/2026/03/QEP-1024x1024.png"
"https://teksea.net/mercados-que-atendemos/papel-celulose/","text/html; charset=UTF-8","200","OK","Indexable","","c19aa875407a43408383a6b4e08ac56","57","https://teksea.net/mercados-que-atendemos/papel-celulose/","https://teksea.net/mercados-que-atendemos/papel-celulose/"
"https://teksea.net/produto/fire-system/","text/html; charset=UTF-8","200","OK","Indexable","","88560e0da7d31491605072bb33f46bd5","39","https://teksea.net/produto/fire-system/","https://teksea.net/produto/fire-system/"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK","Indexable","","","98","","https://teksea.net/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=4.1.2"
"https://teksea.net/wp-content/uploads/2026/03/kral_fluxometro_s_rie_omp-1024x1024.webp","image/webp","200","OK","Indexable","","","86","","https://teksea.net/wp-content/uploads/2026/03/kral_fluxometro_s_rie_omp-1024x1024.webp"
"https://teksea.net/wp-content/uploads/2026/02/svg-canal-de-etica.svg","image/svg+xml","200","OK","Indexable","","","68","","https://teksea.net/wp-content/uploads/2026/02/svg-canal-de-etica.svg"
"https://teksea.net/mercados-que-atendemos/naval-portos/","text/html; charset=UTF-8","200","OK","Indexable","","a5a83f8475d567bb46a2a0decd594a8e","55","https://teksea.net/mercados-que-atendemos/naval-portos/","https://teksea.net/mercados-que-atendemos/naval-portos/"
"https://teksea.net/produto/bnwas-bridge-navigational-watch-alarm-system/","text/html; charset=UTF-8","200","OK","Indexable","","8bc6752d89db818b2b801c240273acd5","72","https://teksea.net/produto/bnwas-bridge-navigational-watch-alarm-system/","https://teksea.net/produto/bnwas-bridge-navigational-watch-alarm-system/"
"https://teksea.net/produto/corenet-corebox-g2/","text/html; charset=UTF-8","200","OK","Indexable","","90ed2d810701cff8ebfb3069118e6050","46","https://teksea.net/produto/corenet-corebox-g2/","https://teksea.net/produto/corenet-corebox-g2/"
"https://teksea.net/produto/corebox-smart-g1/","text/html; charset=UTF-8","200","OK","Indexable","","2c3d5a58f6e94b703add4a3f19e2bf0e","44","https://teksea.net/produto/corebox-smart-g1/","https://teksea.net/produto/corebox-smart-g1/"
"https://teksea.net/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.1.4","text/javascript; charset=utf-8","200","OK","Indexable","","","91","","https://teksea.net/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.1.4"
"https://teksea.net/wp-content/uploads/2026/02/img_mobilidade_e_transporte.webp","image/webp","200","OK","Indexable","","","78","","https://teksea.net/wp-content/uploads/2026/02/img_mobilidade_e_transporte.webp"
"https://teksea.net/wp-content/uploads/2026/03/corebox_smart_g1.webp","image/webp","200","OK","Indexable","","","67","","https://teksea.net/wp-content/uploads/2026/03/corebox_smart_g1.webp"
"https://teksea.net/wp-content/uploads/2026/03/corenet_corebox_g2.webp","image/webp","200","OK","Indexable","","","69","","https://teksea.net/wp-content/uploads/2026/03/corenet_corebox_g2.webp"
"https://teksea.net/wp-content/uploads/2026/03/bnwas_bridge_navigational_watch_alarm_system.webp","image/webp","200","OK","Indexable","","","95","","https://teksea.net/wp-content/uploads/2026/03/bnwas_bridge_navigational_watch_alarm_system.webp"
"https://teksea.net/fale-conosco/","text/html; charset=UTF-8","200","OK","Indexable","","4c75e1ba0cb62e2191ddc74684166694","32","https://teksea.net/fale-conosco/","https://teksea.net/fale-conosco/"
"https://teksea.net/wp-content/uploads/2026/03/fire_system.webp","image/webp","200","OK","Indexable","","","62","","https://teksea.net/wp-content/uploads/2026/03/fire_system.webp"
"https://teksea.net/produto/kral-fluxometro-serie-omp/","text/html; charset=UTF-8","200","OK","Indexable","","3012158212ada0564894d466d432638a","53","https://teksea.net/produto/kral-fluxometro-serie-omp/","https://teksea.net/produto/kral-fluxometro-serie-omp/"
"https://teksea.net/wp-content/uploads/2026/03/kral_fluxometro_s_rie_omp.webp","image/webp","200","OK","Indexable","","","76","","https://teksea.net/wp-content/uploads/2026/03/kral_fluxometro_s_rie_omp.webp"
"https://teksea.net/wp-content/uploads/2026/04/RelatorioIgualdadeSalarialLote_2026_1_12515928000198.pdf","application/pdf","200","OK","Indexable","","","102","","https://teksea.net/wp-content/uploads/2026/04/RelatorioIgualdadeSalarialLote_2026_1_12515928000198.pdf"
"https://teksea.net/wp-content/uploads/2026/04/2-2025-Relatorio-Igualdade-Salarial.pdf","application/pdf","200","OK","Indexable","","","85","","https://teksea.net/wp-content/uploads/2026/04/2-2025-Relatorio-Igualdade-Salarial.pdf"
"https://teksea.net/wp-content/uploads/2026/04/1-2025-Relatorio-Igualdade-Salarial.pdf","application/pdf","200","OK","Indexable","","","85","","https://teksea.net/wp-content/uploads/2026/04/1-2025-Relatorio-Igualdade-Salarial.pdf"
"https://teksea.net/videos/","text/html; charset=UTF-8","200","OK","Indexable","","af8024fb4fad378115b672d4717c06fd","26","https://teksea.net/videos/","https://teksea.net/videos/"
"https://teksea.net/wp-content/uploads/2026/03/ams1024_m_dulo_para_monitora_o_e_alarmes.webp","image/webp","200","OK","Indexable","","","91","","https://teksea.net/wp-content/uploads/2026/03/ams1024_m_dulo_para_monitora_o_e_alarmes.webp"
"https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","text/html; charset=UTF-8","200","OK","Indexable","","4dd65d311cd861546ccdf93ff2f794ca","66","https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","https://teksea.net/produto/retificador-carregador-chaveado-tps-24/"
"https://teksea.net/wp-content/uploads/2026/03/tps24_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","77","","https://teksea.net/wp-content/uploads/2026/03/tps24_1_02_04_25-1024x1024.webp"
"https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","text/html; charset=UTF-8","200","OK","Indexable","","7b563c2d617f77a1bfd816b8672d352a","68","https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/"
"https://teksea.net/wp-content/uploads/2026/03/autom_caract1_768x1897_1.webp","image/webp","200","OK","Indexable","","","75","","https://teksea.net/wp-content/uploads/2026/03/autom_caract1_768x1897_1.webp"
"https://teksea.net/wp-content/uploads/2026/03/display_ecdis.webp","image/webp","200","OK","Indexable","","","64","","https://teksea.net/wp-content/uploads/2026/03/display_ecdis.webp"
"https://teksea.net/wp-content/uploads/2026/03/tekmation_iamcs_sistema_integrado_de_automa_o.webp","image/webp","200","OK","Indexable","","","96","","https://teksea.net/wp-content/uploads/2026/03/tekmation_iamcs_sistema_integrado_de_automa_o.webp"
"https://teksea.net/wp-content/uploads/2026/03/eg_g2a_1.webp","image/webp","200","OK","Indexable","","","59","","https://teksea.net/wp-content/uploads/2026/03/eg_g2a_1.webp"
"https://teksea.net/subcategoria/inversor-cc-ca/","text/html; charset=UTF-8","200","OK","Indexable","","db6702096f4affbf455ea8e4e9c593c0","47","https://teksea.net/subcategoria/inversor-cc-ca/","https://teksea.net/subcategoria/inversor-cc-ca/"
"https://teksea.net/wp-content/uploads/2026/03/radares.webp","image/webp","200","OK","Indexable","","","58","","https://teksea.net/wp-content/uploads/2026/03/radares.webp"
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_k.webp","image/webp","200","OK","Indexable","","","70","","https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_k.webp"
"https://teksea.net/wp-content/uploads/2026/03/kral_esta_es_leo_lubrificante.webp","image/webp","200","OK","Indexable","","","80","","https://teksea.net/wp-content/uploads/2026/03/kral_esta_es_leo_lubrificante.webp"
"https://teksea.net/wp-content/uploads/2026/03/QEP.png","image/png","200","OK","Indexable","","","53","","https://teksea.net/wp-content/uploads/2026/03/QEP.png"
"https://teksea.net/wp-content/uploads/2026/03/consoles_e_mesas_de_controle-1024x1024.webp","image/webp","200","OK","Indexable","","","89","","https://teksea.net/wp-content/uploads/2026/03/consoles_e_mesas_de_controle-1024x1024.webp"
"https://teksea.net/wp-content/uploads/2026/03/ccm_centro_de_controle_de_motores-1024x1024.webp","image/webp","200","OK","Indexable","","","94","","https://teksea.net/wp-content/uploads/2026/03/ccm_centro_de_controle_de_motores-1024x1024.webp"
"https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos-1024x1024.webp","image/webp","200","OK","Indexable","","","121","","https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos-1024x1024.webp"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_3.webp","image/webp","200","OK","Indexable","","","69","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_3.webp"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_5.webp","image/webp","200","OK","Indexable","","","69","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_5.webp"
"https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","text/html; charset=UTF-8","200","OK","Indexable","","2171f54040f4f9d6a132eafc67479600","73","https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/"
"https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","text/html; charset=UTF-8","200","OK","Indexable","","c8bf0fe3331f83982b14ac8a6fd99770","81","https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_6.webp","image/webp","200","OK","Indexable","","","69","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_6.webp"
"https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","text/html; charset=UTF-8","200","OK","Indexable","","fc40a1f04ab4b0b66135982e3bcfe46a","97","https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/"
"https://teksea.net/produto/ccm-centro-de-controle-de-motores/","text/html; charset=UTF-8","200","OK","Indexable","","ab53abe8347cc4f684b9917ac10667af","61","https://teksea.net/produto/ccm-centro-de-controle-de-motores/","https://teksea.net/produto/ccm-centro-de-controle-de-motores/"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_2.webp","image/webp","200","OK","Indexable","","","69","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_2.webp"
"https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","text/html; charset=UTF-8","200","OK","Indexable","","267fe6415a4131b46e30d191f0f8b57a","128","https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/"
"https://teksea.net/wp-content/uploads/2026/03/display_ecdis-1024x1024.webp","image/webp","200","OK","Indexable","","","74","","https://teksea.net/wp-content/uploads/2026/03/display_ecdis-1024x1024.webp"
"https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques-1024x1024.webp","image/webp","200","OK","Indexable","","","101","","https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques-1024x1024.webp"
"https://teksea.net/wp-content/uploads/2026/03/radares-1024x1024.webp","image/webp","200","OK","Indexable","","","68","","https://teksea.net/wp-content/uploads/2026/03/radares-1024x1024.webp"
"https://teksea.net/wp-content/uploads/2026/03/CRSL-0030-871x1024.webp","image/webp","200","OK","Indexable","","","69","","https://teksea.net/wp-content/uploads/2026/03/CRSL-0030-871x1024.webp"
"https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques.webp","image/webp","200","OK","Indexable","","","91","","https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques.webp"
"https://teksea.net/wp-content/uploads/2026/03/scr_igbt_1_02_04_25.webp","image/webp","200","OK","Indexable","","","70","","https://teksea.net/wp-content/uploads/2026/03/scr_igbt_1_02_04_25.webp"
"https://teksea.net/wp-content/uploads/2026/03/kral_display_e_unidade_de_processamento_bem500.webp","image/webp","200","OK","Indexable","","","97","","https://teksea.net/wp-content/uploads/2026/03/kral_display_e_unidade_de_processamento_bem500.webp"
"https://teksea.net/wp-content/uploads/2026/03/IMG-certificados.svg","image/svg+xml","200","OK","Indexable","","","66","","https://teksea.net/wp-content/uploads/2026/03/IMG-certificados.svg"
"https://teksea.net/wp-content/uploads/2026/03/IMG-catalogo.svg","image/svg+xml","200","OK","Indexable","","","62","","https://teksea.net/wp-content/uploads/2026/03/IMG-catalogo.svg"
"https://teksea.net/wp-content/uploads/2026/03/IMG-manuais.svg","image/svg+xml","200","OK","Indexable","","","61","","https://teksea.net/wp-content/uploads/2026/03/IMG-manuais.svg"
"https://teksea.net/wp-content/uploads/2026/03/tps125p_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","79","","https://teksea.net/wp-content/uploads/2026/03/tps125p_1_02_04_25-1024x1024.webp"
"https://teksea.net/noticias/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","e68edbbd3169b22c7adb86efde0dd7e3","35","https://teksea.net/noticias/page/2/","https://teksea.net/noticias/page/2/"
"https://teksea.net/wp-content/uploads/2026/03/ihm_nlc_2_1.webp","image/webp","200","OK","Indexable","","","62","","https://teksea.net/wp-content/uploads/2026/03/ihm_nlc_2_1.webp"
"https://teksea.net/wp-content/uploads/2026/03/teknav_nlc_painel_luzes_de_navega_o_e_sinaliza_o.webp","image/webp","200","OK","Indexable","","","99","","https://teksea.net/wp-content/uploads/2026/03/teknav_nlc_painel_luzes_de_navega_o_e_sinaliza_o.webp"
"https://teksea.net/wp-content/uploads/2026/03/modulo_dc_1_1.webp","image/webp","200","OK","Indexable","","","64","","https://teksea.net/wp-content/uploads/2026/03/modulo_dc_1_1.webp"
"https://teksea.net/wp-content/uploads/2026/03/modulo_ac_1_1.webp","image/webp","200","OK","Indexable","","","64","","https://teksea.net/wp-content/uploads/2026/03/modulo_ac_1_1.webp"
"https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","text/html; charset=UTF-8","200","OK","Indexable","","2b9eb500b0f0925ca8276ec625834789","77","https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/"
"https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos.webp","image/webp","200","OK","Indexable","","","111","","https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos.webp"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-info.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","","97","","https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-info.min.css?ver=4.1.2"
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:manual","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","d90d3fafbca80aee6721e3a630f9f2d1","77","https://teksea.net/central-de-documentos/","https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:manual"
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","","91","","https://teksea.net/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=4.1.4"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/wpdm-iconfont/css/wpdm-icons.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","","132","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/wpdm-iconfont/css/wpdm-icons.css?ver=1783441967"
"https://teksea.net/wp-content/plugins/download-manager/assets/modal/wpdm-modal.min.css?ver=3.3.62","text/css; charset=utf-8","200","OK","Indexable","","","97","","https://teksea.net/wp-content/plugins/download-manager/assets/modal/wpdm-modal.min.css?ver=3.3.62"
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/download-manager/assets/css/front-dark.min.css?ver=3.3.62&wpr_t=1783432579","text/css; charset=utf-8","200","OK","Indexable","","","157","","https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/download-manager/assets/css/front-dark.min.css?ver=3.3.62&wpr_t=1783432579"
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:catalogo","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","6f44433f6725e7b4c742dbf7b03c8f81","79","https://teksea.net/central-de-documentos/","https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:catalogo"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-navigation.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","","103","","https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-navigation.min.css?ver=4.1.2"
"https://teksea.net/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1783441923","text/css; charset=utf-8","200","OK","Indexable","","","98","","https://teksea.net/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1783441923"
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","","100","","https://teksea.net/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=4.1.4"
"https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","","103","","https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=4.1.4"
"https://teksea.net/wp-content/uploads/elementor/css/post-42.css?ver=1783441924","text/css; charset=utf-8","200","OK","Indexable","","","78","","https://teksea.net/wp-content/uploads/elementor/css/post-42.css?ver=1783441924"
"https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/css/header-footer.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","","119","","https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/css/header-footer.css?ver=1783441967"
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/download-manager/assets/css/front.min.css?ver=3.3.62&wpr_t=1783432579","text/css; charset=utf-8","200","OK","Indexable","","","152","","https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/download-manager/assets/css/front.min.css?ver=3.3.62&wpr_t=1783432579"
"https://teksea.net/wp-includes/blocks/paragraph/style.min.css?ver=7.0","text/css; charset=utf-8","200","OK","Indexable","","","69","","https://teksea.net/wp-includes/blocks/paragraph/style.min.css?ver=7.0"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","","99","","https://teksea.net/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=4.1.2"
"https://teksea.net/wp-content/cache/fonts/1/google-fonts/css/1/a/d/6af3f99c08f6a36b5997e9266be13.css","text/css; charset=utf-8","200","OK","Indexable","","","100","","https://teksea.net/wp-content/cache/fonts/1/google-fonts/css/1/a/d/6af3f99c08f6a36b5997e9266be13.css"
"https://teksea.net/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1783441923","text/css; charset=utf-8","200","OK","Indexable","","","90","","https://teksea.net/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1783441923"
"https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","","106","","https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=4.1.4"
"https://teksea.net/wp-content/cache/min/1/kpr6vgf.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","","68","","https://teksea.net/wp-content/cache/min/1/kpr6vgf.css?ver=1783441967"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-search/assets/css/jet-search.css?ver=1783441967","text/css; charset=utf-8","200","OK","Indexable","","","112","","https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-search/assets/css/jet-search.css?ver=1783441967"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","","94","","https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css?ver=4.1.2"
